1	0.0000007400
2	0.0000005200
3	0.0000005300
4	0.0000005900
5	0.0000005800
6	0.0000006000
7	0.0000005400
8	0.0000005400
9	0.0000004400
10	0.0000005400
11	0.0000005700
12	0.0000004700
13	0.0000004800
14	0.0000005900
15	0.0000004700
16	0.0000004300
17	0.0000004400
18	0.0000005100
19	0.0000005100
20	0.0000004700
21	0.0000004500
22	0.0000004200
23	0.0000004800
24	0.0000007400
25	0.0000005300
26	0.0000005100
27	0.0000006200
28	0.0000004800
29	0.0000004200
30	0.0000005400
31	0.0000005000
32	0.0000005200
33	0.0000004700
34	0.0000005100
35	0.0000004800
36	0.0000004600
37	0.0000005300
38	0.0000004900
39	0.0000004200
40	0.0000004800
41	0.0000005000
42	0.0000005000
43	0.0000004300
44	0.0000005100
45	0.0000004700
46	0.0000004500
47	0.0000006500
48	0.0000004500
49	0.0000005200
50	0.0000005100
51	0.0000003900
52	0.0000002800
53	0.0000002700
54	0.0000002600
55	0.0000002600
56	0.0000002600
57	0.0000002200
58	0.0000002500
59	0.0000002700
60	0.0000002500
61	0.0000002300
62	0.0000002500
63	0.0000002400
64	0.0000002600
65	0.0000002500
66	0.0000002700
67	0.0000002500
68	0.0000002700
69	0.0000002500
70	0.0000002200
71	0.0000002300
72	0.0000002200
73	0.0000002400
74	0.0000002300
75	0.0000002200
76	0.0000002300
77	0.0000002300
78	0.0000002300
79	0.0000002400
80	0.0000002500
81	0.0000002300
82	0.0000002400
83	0.0000002200
84	0.0000002400
85	0.0000002200
86	0.0000002500
87	0.0000002700
88	0.0000002300
89	0.0000002100
90	0.0000002300
91	0.0000002500
92	0.0000002400
93	0.0000002400
94	0.0000002500
95	0.0000002200
96	0.0000002400
97	0.0000002100
98	0.0000002600
99	0.0000002500
100	0.0000002400
101	0.0000002400
102	0.0000002400
103	0.0000002500
104	0.0000004000
105	0.0000003600
106	0.0000002400
107	0.0000002400
108	0.0000002400
109	0.0000002700
110	0.0000002700
111	0.0000002600
112	0.0000002500
113	0.0000002400
114	0.0000002300
115	0.0000002600
116	0.0000002800
117	0.0000002900
118	0.0000002700
119	0.0000002600
120	0.0000002900
121	0.0000002400
122	0.0000003100
123	0.0000002800
124	0.0000002600
125	0.0000002800
126	0.0000003000
127	0.0000002900
128	0.0000002800
129	0.0000002900
130	0.0000003200
131	0.0000003100
132	0.0000003300
133	0.0000002900
134	0.0000004000
135	0.0000003700
136	0.0000005200
137	0.0000003600
138	0.0000004900
139	0.0000004600
140	0.0000004200
141	0.0000004300
142	0.0000004600
143	0.0000004200
144	0.0000004400
145	0.0000004400
146	0.0000003700
147	0.0000004300
148	0.0000003900
149	0.0000005300
150	0.0000005400
151	0.0000003700
152	0.0000003000
153	0.0000003300
154	0.0000003300
155	0.0000004100
156	0.0000005100
157	0.0000003400
158	0.0000003200
159	0.0000003500
160	0.0000003600
161	0.0000003500
162	0.0000003300
163	0.0000003400
164	0.0000003300
165	0.0000003200
166	0.0000003200
167	0.0000003300
168	0.0000003200
169	0.0000003300
170	0.0000003600
171	0.0000003400
172	0.0000003200
173	0.0000003900
174	0.0000003700
175	0.0000003600
176	0.0000003800
177	0.0000003600
178	0.0000003300
179	0.0000003600
180	0.0000003400
181	0.0000003600
182	0.0000003500
183	0.0000003500
184	0.0000003800
185	0.0000004100
186	0.0000003700
187	0.0000003600
188	0.0000003800
189	0.0000003700
190	0.0000003500
191	0.0000004200
192	0.0000003500
193	0.0000003500
194	0.0000004100
195	0.0000003900
196	0.0000003500
197	0.0000004000
198	0.0000004100
199	0.0000003900
200	0.0000004200
201	0.0000004500
202	0.0000004200
203	0.0000004200
204	0.0000004100
205	0.0000004200
206	0.0000003800
207	0.0000003900
208	0.0000004500
209	0.0000004300
210	0.0000004100
211	0.0000003800
212	0.0000003700
213	0.0000004400
214	0.0000003800
215	0.0000003900
216	0.0000004000
217	0.0000004200
218	0.0000004300
219	0.0000004800
220	0.0000004200
221	0.0000004900
222	0.0000004200
223	0.0000005000
224	0.0000004800
225	0.0000004300
226	0.0000004100
227	0.0000004600
228	0.0000004700
229	0.0000004000
230	0.0000004400
231	0.0000004500
232	0.0000004800
233	0.0000004600
234	0.0000004700
235	0.0000004400
236	0.0000005300
237	0.0000005800
238	0.0000004900
239	0.0000004600
240	0.0000004700
241	0.0000004400
242	0.0000004600
243	0.0000004700
244	0.0000005100
245	0.0000004900
246	0.0000005100
247	0.0000004700
248	0.0000005000
249	0.0000005400
250	0.0000004900
251	0.0000005500
252	0.0000004500
253	0.0000007200
254	0.0000005100
255	0.0000005700
256	0.0000005400
257	0.0000005400
258	0.0000005300
259	0.0000007400
260	0.0000005700
261	0.0000004900
262	0.0000006400
263	0.0000007000
264	0.0000008100
265	0.0000007200
266	0.0000007400
267	0.0000007600
268	0.0000006300
269	0.0000007300
270	0.0000006200
271	0.0000005700
272	0.0000006300
273	0.0000005300
274	0.0000005400
275	0.0000005200
276	0.0000006100
277	0.0000005600
278	0.0000006100
279	0.0000005800
280	0.0000006000
281	0.0000005600
282	0.0000007100
283	0.0000007600
284	0.0000007500
285	0.0000006400
286	0.0000005400
287	0.0000006200
288	0.0000009200
289	0.0000012000
290	0.0000008100
291	0.0000006300
292	0.0000006300
293	0.0000005600
294	0.0000005800
295	0.0000006700
296	0.0000006000
297	0.0000005700
298	0.0000006700
299	0.0000006000
300	0.0000006600
301	0.0000006400
302	0.0000006400
303	0.0000006300
304	0.0000006300
305	0.0000006100
306	0.0000005900
307	0.0000006700
308	0.0000007200
309	0.0000006900
310	0.0000006700
311	0.0000006200
312	0.0000006000
313	0.0000007100
314	0.0000006100
315	0.0000006900
316	0.0000006800
317	0.0000007000
318	0.0000006600
319	0.0000006600
320	0.0000006000
321	0.0000011900
322	0.0000006700
323	0.0000007400
324	0.0000007100
325	0.0000007000
326	0.0000007500
327	0.0000006900
328	0.0000007200
329	0.0000006600
330	0.0000006500
331	0.0000007300
332	0.0000007100
333	0.0000007900
334	0.0000006500
335	0.0000006900
336	0.0000007400
337	0.0000007700
338	0.0000007100
339	0.0000007700
340	0.0000007400
341	0.0000006600
342	0.0000006700
343	0.0000007700
344	0.0000007400
345	0.0000007800
346	0.0000006100
347	0.0000007700
348	0.0000006600
349	0.0000006700
350	0.0000007600
351	0.0000007200
352	0.0000007500
353	0.0000007400
354	0.0000007600
355	0.0000007100
356	0.0000007600
357	0.0000007000
358	0.0000007800
359	0.0000008100
360	0.0000007400
361	0.0000006900
362	0.0000007500
363	0.0000007600
364	0.0000007200
365	0.0000007300
366	0.0000008000
367	0.0000008000
368	0.0000007900
369	0.0000008500
370	0.0000008000
371	0.0000009200
372	0.0000008700
373	0.0000008900
374	0.0000008100
375	0.0000007800
376	0.0000007400
377	0.0000007100
378	0.0000007500
379	0.0000007500
380	0.0000008100
381	0.0000008500
382	0.0000008000
383	0.0000010100
384	0.0000008300
385	0.0000008000
386	0.0000008000
387	0.0000008400
388	0.0000008300
389	0.0000008100
390	0.0000008600
391	0.0000008400
392	0.0000007400
393	0.0000007900
394	0.0000008400
395	0.0000008600
396	0.0000009100
397	0.0000008400
398	0.0000008400
399	0.0000007900
400	0.0000008900
401	0.0000008500
402	0.0000008100
403	0.0000009500
404	0.0000008600
405	0.0000008400
406	0.0000009600
407	0.0000008600
408	0.0000008400
409	0.0000009100
410	0.0000008900
411	0.0000009000
412	0.0000013500
413	0.0000008100
414	0.0000009300
415	0.0000009100
416	0.0000008600
417	0.0000009100
418	0.0000009200
419	0.0000009100
420	0.0000008200
421	0.0000009400
422	0.0000009100
423	0.0000009000
424	0.0000010300
425	0.0000009100
426	0.0000008800
427	0.0000008700
428	0.0000009300
429	0.0000010100
430	0.0000009100
431	0.0000008300
432	0.0000008500
433	0.0000009800
434	0.0000009800
435	0.0000009800
436	0.0000008300
437	0.0000009100
438	0.0000009900
439	0.0000008900
440	0.0000010500
441	0.0000010400
442	0.0000009600
443	0.0000010100
444	0.0000009400
445	0.0000009000
446	0.0000009000
447	0.0000008400
448	0.0000009400
449	0.0000008800
450	0.0000009500
451	0.0000010400
452	0.0000009400
453	0.0000008800
454	0.0000009000
455	0.0000010300
456	0.0000010700
457	0.0000009100
458	0.0000009500
459	0.0000009800
460	0.0000011000
461	0.0000009500
462	0.0000009700
463	0.0000009900
464	0.0000010200
465	0.0000009600
466	0.0000008700
467	0.0000011800
468	0.0000009600
469	0.0000008900
470	0.0000011200
471	0.0000009400
472	0.0000010100
473	0.0000011200
474	0.0000010800
475	0.0000010800
476	0.0000010300
477	0.0000010500
478	0.0000010700
479	0.0000010600
480	0.0000010500
481	0.0000010400
482	0.0000010000
483	0.0000010000
484	0.0000010100
485	0.0000009600
486	0.0000011400
487	0.0000010000
488	0.0000009800
489	0.0000009300
490	0.0000010500
491	0.0000011100
492	0.0000011500
493	0.0000009800
494	0.0000011100
495	0.0000010900
496	0.0000011700
497	0.0000010500
498	0.0000009900
499	0.0000009900
500	0.0000010900
501	0.0000010800
502	0.0000011100
503	0.0000010900
504	0.0000011600
505	0.0000010300
506	0.0000009900
507	0.0000010000
508	0.0000010600
509	0.0000011000
510	0.0000012200
511	0.0000011600
512	0.0000010500
513	0.0000010500
514	0.0000011000
515	0.0000012000
516	0.0000011300
517	0.0000011200
518	0.0000010600
519	0.0000010500
520	0.0000011000
521	0.0000010400
522	0.0000011300
523	0.0000010900
524	0.0000011100
525	0.0000011100
526	0.0000011400
527	0.0000010600
528	0.0000011000
529	0.0000011200
530	0.0000010300
531	0.0000012700
532	0.0000011300
533	0.0000012100
534	0.0000011700
535	0.0000010900
536	0.0000011900
537	0.0000011300
538	0.0000012400
539	0.0000013000
540	0.0000012700
541	0.0000012000
542	0.0000010300
543	0.0000010700
544	0.0000011400
545	0.0000012600
546	0.0000012700
547	0.0000011100
548	0.0000011300
549	0.0000011700
550	0.0000013000
551	0.0000012900
552	0.0000012300
553	0.0000011400
554	0.0000011400
555	0.0000010600
556	0.0000012300
557	0.0000012100
558	0.0000011800
559	0.0000011500
560	0.0000011500
561	0.0000012300
562	0.0000013400
563	0.0000012100
564	0.0000012800
565	0.0000011300
566	0.0000011800
567	0.0000013900
568	0.0000012300
569	0.0000012700
570	0.0000012400
571	0.0000012000
572	0.0000010600
573	0.0000011800
574	0.0000013000
575	0.0000012500
576	0.0000013400
577	0.0000012000
578	0.0000012000
579	0.0000013100
580	0.0000012300
581	0.0000012900
582	0.0000013000
583	0.0000012800
584	0.0000013400
585	0.0000011800
586	0.0000012300
587	0.0000013400
588	0.0000012400
589	0.0000012000
590	0.0000013400
591	0.0000012000
592	0.0000012200
593	0.0000012800
594	0.0000013300
595	0.0000011800
596	0.0000014100
597	0.0000012200
598	0.0000011400
599	0.0000013400
600	0.0000012400
601	0.0000012500
602	0.0000013100
603	0.0000013900
604	0.0000012600
605	0.0000012700
606	0.0000012300
607	0.0000012700
608	0.0000013100
609	0.0000013400
610	0.0000011700
611	0.0000014300
612	0.0000014100
613	0.0000013400
614	0.0000012800
615	0.0000013600
616	0.0000014100
617	0.0000012300
618	0.0000013700
619	0.0000013000
620	0.0000013500
621	0.0000013700
622	0.0000013200
623	0.0000013100
624	0.0000012300
625	0.0000011900
626	0.0000014700
627	0.0000012900
628	0.0000012700
629	0.0000013200
630	0.0000011800
631	0.0000014200
632	0.0000013700
633	0.0000013600
634	0.0000014100
635	0.0000011800
636	0.0000013200
637	0.0000013600
638	0.0000012400
639	0.0000014100
640	0.0000014900
641	0.0000014500
642	0.0000014200
643	0.0000013400
644	0.0000013300
645	0.0000014400
646	0.0000014000
647	0.0000013800
648	0.0000014200
649	0.0000013700
650	0.0000015300
651	0.0000014400
652	0.0000014700
653	0.0000015200
654	0.0000012500
655	0.0000012600
656	0.0000014100
657	0.0000015600
658	0.0000013200
659	0.0000015600
660	0.0000013400
661	0.0000014700
662	0.0000014000
663	0.0000013800
664	0.0000014300
665	0.0000013800
666	0.0000015000
667	0.0000014500
668	0.0000013200
669	0.0000013500
670	0.0000012600
671	0.0000014000
672	0.0000013800
673	0.0000016700
674	0.0000013800
675	0.0000014500
676	0.0000013300
677	0.0000015200
678	0.0000013300
679	0.0000014200
680	0.0000015400
681	0.0000014800
682	0.0000016000
683	0.0000015000
684	0.0000013800
685	0.0000013900
686	0.0000013300
687	0.0000014700
688	0.0000013800
689	0.0000014600
690	0.0000014700
691	0.0000014700
692	0.0000012900
693	0.0000014000
694	0.0000016400
695	0.0000015400
696	0.0000013300
697	0.0000014800
698	0.0000014000
699	0.0000016900
700	0.0000016400
701	0.0000014400
702	0.0000014500
703	0.0000016000
704	0.0000013800
705	0.0000015800
706	0.0000015500
707	0.0000015500
708	0.0000015200
709	0.0000016200
710	0.0000015100
711	0.0000014800
712	0.0000013300
713	0.0000014500
714	0.0000014800
715	0.0000015700
716	0.0000015200
717	0.0000016000
718	0.0000014500
719	0.0000014200
720	0.0000016200
721	0.0000015800
722	0.0000013000
723	0.0000016500
724	0.0000014400
725	0.0000015400
726	0.0000015800
727	0.0000016600
728	0.0000018100
729	0.0000015300
730	0.0000014200
731	0.0000021300
732	0.0000014200
733	0.0000014300
734	0.0000014700
735	0.0000015000
736	0.0000016000
737	0.0000015300
738	0.0000016300
739	0.0000016600
740	0.0000014800
741	0.0000013700
742	0.0000016700
743	0.0000016000
744	0.0000017300
745	0.0000015800
746	0.0000015900
747	0.0000014800
748	0.0000015800
749	0.0000016700
750	0.0000016000
751	0.0000015100
752	0.0000015500
753	0.0000016300
754	0.0000014300
755	0.0000015700
756	0.0000014600
757	0.0000014900
758	0.0000015700
759	0.0000018100
760	0.0000016200
761	0.0000015700
762	0.0000015600
763	0.0000014900
764	0.0000015500
765	0.0000014800
766	0.0000017000
767	0.0000014400
768	0.0000015500
769	0.0000017100
770	0.0000015800
771	0.0000014500
772	0.0000017000
773	0.0000016000
774	0.0000015100
775	0.0000014300
776	0.0000015400
777	0.0000016000
778	0.0000015800
779	0.0000015000
780	0.0000015000
781	0.0000016300
782	0.0000015900
783	0.0000017100
784	0.0000018200
785	0.0000015400
786	0.0000015300
787	0.0000016000
788	0.0000019000
789	0.0000016300
790	0.0000015600
791	0.0000016600
792	0.0000015600
793	0.0000016200
794	0.0000015900
795	0.0000016100
796	0.0000016300
797	0.0000014900
798	0.0000016600
799	0.0000014400
800	0.0000016900
801	0.0000016700
802	0.0000017000
803	0.0000017300
804	0.0000016500
805	0.0000016100
806	0.0000017600
807	0.0000017200
808	0.0000017000
809	0.0000014900
810	0.0000013900
811	0.0000016200
812	0.0000017200
813	0.0000016300
814	0.0000017000
815	0.0000016500
816	0.0000015300
817	0.0000014900
818	0.0000016200
819	0.0000017200
820	0.0000017900
821	0.0000015800
822	0.0000016000
823	0.0000017100
824	0.0000016900
825	0.0000019500
826	0.0000015700
827	0.0000017400
828	0.0000016900
829	0.0000017900
830	0.0000018500
831	0.0000016700
832	0.0000016700
833	0.0000016600
834	0.0000017400
835	0.0000017200
836	0.0000017900
837	0.0000015000
838	0.0000016300
839	0.0000017800
840	0.0000017800
841	0.0000016000
842	0.0000016600
843	0.0000017600
844	0.0000015400
845	0.0000017600
846	0.0000017400
847	0.0000015800
848	0.0000015300
849	0.0000016100
850	0.0000015600
851	0.0000017200
852	0.0000016300
853	0.0000018000
854	0.0000016100
855	0.0000016400
856	0.0000017000
857	0.0000016500
858	0.0000017100
859	0.0000017600
860	0.0000016500
861	0.0000018200
862	0.0000018300
863	0.0000015600
864	0.0000017200
865	0.0000016500
866	0.0000016200
867	0.0000017800
868	0.0000017700
869	0.0000015700
870	0.0000016700
871	0.0000015700
872	0.0000015900
873	0.0000016000
874	0.0000018600
875	0.0000018900
876	0.0000017200
877	0.0000018200
878	0.0000017700
879	0.0000016300
880	0.0000016100
881	0.0000018200
882	0.0000017400
883	0.0000017100
884	0.0000017700
885	0.0000018900
886	0.0000016300
887	0.0000018500
888	0.0000017700
889	0.0000016500
890	0.0000017500
891	0.0000018200
892	0.0000016200
893	0.0000018100
894	0.0000017700
895	0.0000016900
896	0.0000018300
897	0.0000017600
898	0.0000016700
899	0.0000019100
900	0.0000016900
901	0.0000018600
902	0.0000019700
903	0.0000018700
904	0.0000018400
905	0.0000017100
906	0.0000018300
907	0.0000018000
908	0.0000017800
909	0.0000017400
910	0.0000017600
911	0.0000018800
912	0.0000019600
913	0.0000018700
914	0.0000017300
915	0.0000017600
916	0.0000018500
