1	0.0000000200	0.0000000500
2	0.0000000300	0.0000000600
3	0.0000000300	0.0000000700
4	0.0000000500	0.0000000700
5	0.0000000400	0.0000000700
6	0.0000000400	0.0000000800
7	0.0000000500	0.0000000800
8	0.0000000600	0.0000001000
9	0.0000000600	0.0000000700
10	0.0000000600	0.0000001200
11	0.0000000600	0.0000000900
12	0.0000000800	0.0000001200
13	0.0000000700	0.0000001000
14	0.0000000700	0.0000001200
15	0.0000000800	0.0000001100
16	0.0000000900	0.0000001300
17	0.0000000900	0.0000001300
18	0.0000000800	0.0000001300
19	0.0000000900	0.0000001300
20	0.0000001000	0.0000001500
21	0.0000001100	0.0000001600
22	0.0000001100	0.0000001600
23	0.0000001100	0.0000001400
24	0.0000001200	0.0000001300
25	0.0000001300	0.0000001800
26	0.0000001200	0.0000001500
27	0.0000001300	0.0000001700
28	0.0000001200	0.0000001700
29	0.0000001400	0.0000001800
30	0.0000001300	0.0000002100
31	0.0000001400	0.0000002100
32	0.0000001400	0.0000002000
33	0.0000001400	0.0000001900
34	0.0000001400	0.0000002100
35	0.0000001400	0.0000001900
36	0.0000001500	0.0000002200
37	0.0000001600	0.0000002200
38	0.0000001600	0.0000002300
39	0.0000001600	0.0000002400
40	0.0000001800	0.0000002300
41	0.0000001700	0.0000002600
42	0.0000001900	0.0000002100
43	0.0000001700	0.0000002500
44	0.0000001900	0.0000002700
45	0.0000001800	0.0000002500
46	0.0000001900	0.0000003000
47	0.0000001900	0.0000002800
48	0.0000001900	0.0000002600
49	0.0000002000	0.0000002900
50	0.0000002100	0.0000002800
51	0.0000002100	0.0000003000
52	0.0000002000	0.0000002900
53	0.0000002300	0.0000003100
54	0.0000002100	0.0000003100
55	0.0000002200	0.0000003100
56	0.0000002100	0.0000003400
57	0.0000002300	0.0000003400
58	0.0000002200	0.0000003400
59	0.0000002100	0.0000003400
60	0.0000002200	0.0000003100
61	0.0000002400	0.0000003400
62	0.0000002200	0.0000003300
63	0.0000002400	0.0000003800
64	0.0000002400	0.0000003100
65	0.0000002500	0.0000003800
66	0.0000002400	0.0000003400
67	0.0000002300	0.0000003700
68	0.0000002600	0.0000003900
69	0.0000002500	0.0000003900
70	0.0000002300	0.0000003900
71	0.0000002600	0.0000003800
72	0.0000002600	0.0000004200
73	0.0000002700	0.0000004200
74	0.0000002800	0.0000003900
75	0.0000002600	0.0000003900
76	0.0000002900	0.0000004100
77	0.0000002700	0.0000004300
78	0.0000003300	0.0000004300
79	0.0000003000	0.0000004500
80	0.0000002900	0.0000004300
81	0.0000002600	0.0000004200
82	0.0000003100	0.0000004800
83	0.0000002900	0.0000005100
84	0.0000003100	0.0000005300
85	0.0000003200	0.0000004700
86	0.0000003400	0.0000004900
87	0.0000003200	0.0000004600
88	0.0000003000	0.0000004800
89	0.0000003100	0.0000005000
90	0.0000003100	0.0000004300
91	0.0000003400	0.0000004700
92	0.0000003200	0.0000005000
93	0.0000003400	0.0000004900
94	0.0000003400	0.0000005200
95	0.0000003600	0.0000005300
96	0.0000003500	0.0000005100
97	0.0000003600	0.0000004800
98	0.0000003300	0.0000005400
99	0.0000003400	0.0000005200
100	0.0000003500	0.0000005300
101	0.0000003700	0.0000005200
102	0.0000003600	0.0000006100
103	0.0000003400	0.0000005500
104	0.0000003100	0.0000005900
105	0.0000003500	0.0000006000
106	0.0000003700	0.0000005900
107	0.0000003800	0.0000005400
108	0.0000003700	0.0000005800
109	0.0000003700	0.0000005900
110	0.0000003700	0.0000005500
111	0.0000003500	0.0000006600
112	0.0000003600	0.0000006200
113	0.0000003700	0.0000006000
114	0.0000004100	0.0000006000
115	0.0000004000	0.0000006100
116	0.0000004100	0.0000006400
117	0.0000003700	0.0000006400
118	0.0000004200	0.0000006400
119	0.0000004100	0.0000006100
120	0.0000004000	0.0000006100
121	0.0000004300	0.0000007000
122	0.0000003900	0.0000008400
123	0.0000004200	0.0000006300
124	0.0000004300	0.0000006800
125	0.0000004300	0.0000007300
126	0.0000004100	0.0000007100
127	0.0000004000	0.0000007300
128	0.0000004100	0.0000007000
129	0.0000004900	0.0000006500
130	0.0000004800	0.0000006500
131	0.0000004400	0.0000006900
132	0.0000004100	0.0000006900
133	0.0000004600	0.0000007400
134	0.0000004100	0.0000007000
135	0.0000004300	0.0000006600
136	0.0000004300	0.0000007000
137	0.0000004900	0.0000006600
138	0.0000005000	0.0000007400
139	0.0000005000	0.0000007700
140	0.0000004600	0.0000007400
141	0.0000004300	0.0000007000
